3fd66200f964a5200cee1ee3	41.939824	-87.663895	Asian Restaurant	US
3fd66200f964a5200de61ee3	40.730020	-74.000544	Sports Bar	US
3fd66200f964a5200de71ee3	40.732330	-74.001640	Bar	US
3fd66200f964a5200deb1ee3	40.720919	-73.987918	Rock Club	US
3fd66200f964a5200dec1ee3	42.347190	-71.079912	Pizza Place	US
3fd66200f964a5200ded1ee3	37.794741	-122.399060	Bar	US
3fd66200f964a5200dee1ee3	41.935361	-87.662638	Steakhouse	US
3fd66200f964a5200ee51ee3	40.726974	-73.984047	Bar	US
3fd66200f964a5200ee71ee3	40.733027	-74.002960	American Restaurant	US
3fd66200f964a5200eea1ee3	40.727771	-74.000337	Sushi Restaurant	US
3fd66200f964a5200eec1ee3	42.347729	-71.085331	Steakhouse	US
3fd66200f964a5200fe41ee3	40.721111	-73.987861	Rock Club	US
3fd66200f964a5200fe51ee3	40.727200	-73.979717	Bar	US
3fd66200f964a5200fe91ee3	40.747433	-73.993359	Pub	US
3fd66200f964a5200fea1ee3	40.739980	-73.986648	Salad Place	US
3fd66200f964a5200fed1ee3	37.799267	-122.410455	Bar	US
3fd66200f964a52010e41ee3	40.719649	-73.984607	Molecular Gastronomy Restaurant	US
3fd66200f964a52010e51ee3	40.727027	-73.982702	Dive Bar	US
3fd66200f964a52010e61ee3	40.726836	-74.002086	Sandwich Place	US
3fd66200f964a52010e81ee3	40.758607	-73.974942	Office	US
3fd66200f964a52010ea1ee3	40.731131	-74.002981	Italian Restaurant	US
3fd66200f964a52010eb1ee3	40.763814	-73.959009	Pub	US
3fd66200f964a52010ec1ee3	42.349284	-71.084513	Mexican Restaurant	US
3fd66200f964a52010ed1ee3	37.799661	-122.410637	Diner	US
3fd66200f964a52010f11ee3	41.919532	-87.677331	Bar	US
3fd66200f964a52011e31ee3	40.722348	-73.948503	Bar	US
3fd66200f964a52011e51ee3	40.729047	-73.978457	Bar	US
3fd66200f964a52011e81ee3	40.762812	-73.967519	Dive Bar	US
3fd66200f964a52011e91ee3	40.730641	-74.002705	Record Shop	US
3fd66200f964a52011ea1ee3	40.729846	-73.988725	Malaysian Restaurant	US
3fd66200f964a52011eb1ee3	40.721657	-73.987620	Caf	US
3fd66200f964a52011ec1ee3	42.347366	-71.079911	Sports Bar	US
3fd66200f964a52011ed1ee3	37.859311	-122.266819	Sushi Restaurant	US
3fd66200f964a52011f11ee3	40.694543	-73.993308	Italian Restaurant	US
3fd66200f964a52012e41ee3	40.721049	-73.983172	Rock Club	US
3fd66200f964a52012e51ee3	40.722418	-73.986320	Sports Bar	US
3fd66200f964a52012e61ee3	40.738088	-74.009507	French Restaurant	US
3fd66200f964a52012e71ee3	40.731369	-74.002093	American Restaurant	US
3fd66200f964a52012f01ee3	34.024816	-118.459881	Dive Bar	US
3fd66200f964a52012f11ee3	38.882355	-77.108384	Sports Bar	US
3fd66200f964a52013e41ee3	40.721765	-73.990148	Italian Restaurant	US
3fd66200f964a52013e61ee3	40.724190	-73.994387	Ice Cream Shop	US
3fd66200f964a52013e81ee3	40.760482	-73.974575	Italian Restaurant	US
3fd66200f964a52013e91ee3	40.763448	-73.961374	Grocery Store	US
3fd66200f964a52013eb1ee3	40.673768	-74.011722	Pub	US
3fd66200f964a52013ed1ee3	37.791626	-122.421433	Italian Restaurant	US
3fd66200f964a52013f11ee3	40.714281	-73.965025	American Restaurant	US
3fd66200f964a52014e71ee3	40.737557	-74.008188	Mexican Restaurant	US
3fd66200f964a52014eb1ee3	40.763080	-73.983832	Music Venue	US
3fd66200f964a52014ec1ee3	42.346080	-71.075363	Bar	US
3fd66200f964a52015e31ee3	40.784820	-73.977128	Bar	US
3fd66200f964a52015e51ee3	40.731545	-73.982828	Pub	US
3fd66200f964a52015e71ee3	40.733780	-73.999557	Grocery Store	US
3fd66200f964a52015e91ee3	40.736625	-73.990897	Seafood Restaurant	US
3fd66200f964a52015eb1ee3	40.763204	-73.984773	Eastern European Restaurant	US
3fd66200f964a52015ec1ee3	42.348684	-71.088422	French Restaurant	US
3fd66200f964a52015ed1ee3	37.797572	-122.432625	Bar	US
3fd66200f964a52015f11ee3	39.948553	-75.167988	Mexican Restaurant	US
3fd66200f964a52016e51ee3	40.723067	-73.988504	Pub	US
3fd66200f964a52016e81ee3	40.761250	-73.965713	Pub	US
3fd66200f964a52016eb1ee3	40.737013	-73.991855	French Restaurant	US
3fd66200f964a52016ec1ee3	42.350647	-71.089761	Pub	US
3fd66200f964a52016ee1ee3	41.938006	-87.671027	Bar	US
3fd66200f964a52017e31ee3	40.782059	-73.979270	Restaurant	US
3fd66200f964a52017e61ee3	40.725340	-73.992491	Bar	US
3fd66200f964a52017eb1ee3	40.756644	-73.984492	Italian Restaurant	US
3fd66200f964a52017ed1ee3	37.764490	-122.466364	Sushi Restaurant	US
3fd66200f964a52017ef1ee3	34.091748	-118.144220	Dive Bar	US
3fd66200f964a52018e41ee3	40.720089	-73.988372	Italian Restaurant	US
3fd66200f964a52018e51ee3	40.725112	-73.981278	Dive Bar	US
3fd66200f964a52018e61ee3	40.726986	-73.999844	American Restaurant	US
3fd66200f964a52018e71ee3	40.731663	-74.003115	Ice Cream Shop	US
3fd66200f964a52018eb1ee3	40.764108	-73.981244	Sandwich Place	US
3fd66200f964a52018ed1ee3	37.796195	-122.393800	Vietnamese Restaurant	US
3fd66200f964a52018ee1ee3	39.948782	-75.147199	Asian Restaurant	US
3fd66200f964a52018f11ee3	37.763395	-122.483021	Pub	US
3fd66200f964a52019e61ee3	40.736596	-73.988997	Hotel Bar	US
3fd66200f964a52019e71ee3	40.736499	-74.009196	Theater	US
3fd66200f964a52019ea1ee3	40.738761	-73.988613	French Restaurant	US
3fd66200f964a52019eb1ee3	40.724622	-73.995861	Pub	US
3fd66200f964a52019ec1ee3	42.349654	-71.082174	Bar	US
3fd66200f964a52019ed1ee3	37.781806	-122.401752	New American Restaurant	US
3fd66200f964a52019f11ee3	37.763942	-122.466010	Diner	US
3fd66200f964a5201ae31ee3	40.735019	-74.003000	Paella Restaurant	US
3fd66200f964a5201ae51ee3	40.722820	-73.983331	Southern / Soul Food Restaurant	US
3fd66200f964a5201ae61ee3	40.728898	-73.998128	Sushi Restaurant	US
3fd66200f964a5201aed1ee3	37.800019	-122.409604	Italian Restaurant	US
3fd66200f964a5201aee1ee3	39.950024	-75.145163	Lounge	US
3fd66200f964a5201af11ee3	37.789526	-122.420881	Diner	US
3fd66200f964a5201be41ee3	40.719238	-73.985588	Dive Bar	US
3fd66200f964a5201be61ee3	40.722283	-73.999529	Clothing Store	US
3fd66200f964a5201be71ee3	40.731996	-74.003582	Mexican Restaurant	US
3fd66200f964a5201be91ee3	40.723614	-73.988052	Tattoo Parlor	US
3fd66200f964a5201beb1ee3	40.745176	-74.009442	Brewery	US
3fd66200f964a5201bed1ee3	37.778787	-122.397052	French Restaurant	US
3fd66200f964a5201bf11ee3	37.766508	-122.430398	Music Venue	US
3fd66200f964a5201ce61ee3	40.726121	-73.992822	Italian Restaurant	US
3fd66200f964a5201cee1ee3	39.948798	-75.144154	Pub	US
3fd66200f964a5201cf11ee3	37.761879	-122.421732	American Restaurant	US
3fd66200f964a5201de61ee3	40.728378	-73.999540	Rock Club	US
3fd66200f964a5201de71ee3	40.733755	-74.002633	Gay Bar	US
3fd66200f964a5201dea1ee3	40.756929	-73.985453	BBQ Joint	US
3fd66200f964a5201deb1ee3	40.738783	-73.988940	Bar	US
3fd66200f964a5201ded1ee3	37.798060	-122.404506	Concert Hall	US
3fd66200f964a5201dee1ee3	39.949692	-75.161227	Pub	US
3fd66200f964a5201df01ee3	34.136714	-118.363057	Bar	US
3fd66200f964a5201df11ee3	37.755311	-122.419413	Music Venue	US
3fd66200f964a5201ee31ee3	40.719698	-73.987696	New American Restaurant	US
3fd66200f964a5201ee51ee3	40.728194	-73.981232	Bar	US
3fd66200f964a5201ee71ee3	40.733934	-74.002702	American Restaurant	US
3fd66200f964a5201ee81ee3	40.755326	-73.968319	Wine Bar	US
3fd66200f964a5201eeb1ee3	40.727020	-74.001898	Lounge	US
3fd66200f964a5201ef01ee3	34.141077	-118.372064	Pub	US
3fd66200f964a5201ef11ee3	37.764412	-122.421809	Bar	US
3fd66200f964a5201fe51ee3	40.725472	-73.983783	Caf	US
3fd66200f964a5201fe61ee3	40.730517	-74.000200	Music Venue	US
3fd66200f964a5201fe91ee3	40.719660	-74.001755	Tattoo Parlor	US
3fd66200f964a5201fea1ee3	40.731546	-74.000595	Italian Restaurant	US
3fd66200f964a5201feb1ee3	40.725769	-74.002861	Bar	US
3fd66200f964a5201fec1ee3	42.357275	-71.070013	Pizza Place	US
3fd66200f964a5201fee1ee3	40.672797	-73.983208	Bar	US
3fd66200f964a5201ff01ee3	34.136122	-118.353631	Piano Bar	US
3fd66200f964a52020e31ee3	40.716347	-73.988543	Donut Shop	US
3fd66200f964a52020e51ee3	40.728573	-73.983103	Middle Eastern Restaurant	US
3fd66200f964a52020e61ee3	40.724638	-73.996550	Bookstore	US
3fd66200f964a52020e71ee3	40.744498	-73.990673	BBQ Joint	US
3fd66200f964a52020e81ee3	40.780503	-73.981232	Concert Hall	US
3fd66200f964a52020ed1ee3	37.842137	-122.290175	Italian Restaurant	US
3fd66200f964a52020ee1ee3	40.718160	-73.959594	Sushi Restaurant	US
3fd66200f964a52020f11ee3	37.764212	-122.465938	Bar	US
3fd66200f964a52021e31ee3	40.727173	-73.988751	Indian Restaurant	US
3fd66200f964a52021e41ee3	40.719854	-73.988492	Bar	US
3fd66200f964a52021e61ee3	40.726617	-73.996871	Bookstore	US
3fd66200f964a52021e71ee3	40.718786	-73.988022	Diner	US
3fd66200f964a52021ea1ee3	40.719775	-74.006713	Burger Joint	US
3fd66200f964a52021ec1ee3	42.343992	-71.077630	Italian Restaurant	US
3fd66200f964a52021ed1ee3	37.763354	-122.481804	Thai Restaurant	US
3fd66200f964a52021ee1ee3	40.710657	-73.969355	Italian Restaurant	US
3fd66200f964a52022e41ee3	40.718152	-73.990002	Mexican Restaurant	US
3fd66200f964a52022e51ee3	40.724170	-73.978871	German Restaurant	US
3fd66200f964a52022e71ee3	40.739465	-74.006598	Steakhouse	US
3fd66200f964a52022f11ee3	37.763717	-122.466438	Bar	US
3fd66200f964a52023e41ee3	40.752294	-74.008758	Bar	US
3fd66200f964a52023e51ee3	40.725325	-73.984125	Sushi Restaurant	US
3fd66200f964a52023e61ee3	40.727282	-74.001756	Italian Restaurant	US
3fd66200f964a52023e81ee3	40.772531	-73.983442	Performing Arts Venue	US
3fd66200f964a52023eb1ee3	40.721724	-73.994553	Italian Restaurant	US
3fd66200f964a52023ed1ee3	37.788158	-122.409310	Seafood Restaurant	US
3fd66200f964a52023f11ee3	37.779470	-122.398169	Rock Club	US
3fd66200f964a52024e41ee3	40.719971	-73.987832	Cocktail Bar	US
3fd66200f964a52024e81ee3	40.775148	-73.983103	Concert Hall	US
3fd66200f964a52024ee1ee3	37.770172	-122.446210	Breakfast Spot	US
3fd66200f964a52024f11ee3	37.779683	-122.398019	Mexican Restaurant	US
3fd66200f964a52025e41ee3	40.724880	-73.994685	Dive Bar	US
3fd66200f964a52025e51ee3	40.722347	-73.984078	Italian Restaurant	US
3fd66200f964a52025e61ee3	40.755944	-73.998111	Art Gallery	US
3fd66200f964a52025e71ee3	40.730047	-74.003214	Sushi Restaurant	US
3fd66200f964a52025eb1ee3	40.728988	-73.988404	Bar	US
3fd66200f964a52025ec1ee3	42.343128	-71.122908	Sports Bar	US
3fd66200f964a52025ee1ee3	37.805647	-122.420397	American Restaurant	US
3fd66200f964a52025f11ee3	37.767106	-122.428771	American Restaurant	US
3fd66200f964a52026e51ee3	40.729444	-73.985883	Japanese Restaurant	US
3fd66200f964a52026eb1ee3	40.727117	-73.985617	Bar	US
3fd66200f964a52026ec1ee3	42.361186	-71.069111	American Restaurant	US
3fd66200f964a52026ee1ee3	37.799966	-122.412500	Italian Restaurant	US
3fd66200f964a52026f01ee3	34.139451	-118.381929	Gay Bar	US
3fd66200f964a52026f11ee3	37.765139	-122.466210	American Restaurant	US
3fd66200f964a52027e31ee3	40.767927	-73.984980	Hotel Bar	US
3fd66200f964a52027e51ee3	40.722898	-73.983235	Bar	US
3fd66200f964a52027ea1ee3	40.770588	-73.956925	Italian Restaurant	US
3fd66200f964a52027ec1ee3	42.361240	-71.066558	Pub	US
3fd66200f964a52028e41ee3	40.736885	-73.990731	Brewery	US
3fd66200f964a52028f11ee3	37.781434	-122.409368	Nightclub	US
3fd66200f964a52029e31ee3	40.725638	-73.984561	Dive Bar	US
3fd66200f964a52029e61ee3	40.730832	-74.000951	Bar	US
3fd66200f964a52029e91ee3	40.723498	-74.003344	Latin American Restaurant	US
3fd66200f964a52029ed1ee3	37.799577	-122.400623	Bar	US
3fd66200f964a52029f11ee3	37.771007	-122.412694	Nightclub	US
3fd66200f964a5202ae31ee3	40.723766	-74.008457	Event Space	US
3fd66200f964a5202ae41ee3	40.727339	-73.986561	Bar	US
3fd66200f964a5202ae61ee3	40.730805	-74.000877	Lounge	US
3fd66200f964a5202ae71ee3	40.730375	-74.002300	Bar	US
3fd66200f964a5202aeb1ee3	40.758357	-73.970546	Caf	US
3fd66200f964a5202aec1ee3	42.358083	-71.070281	French Restaurant	US
3fd66200f964a5202aee1ee3	37.800341	-122.437791	Steakhouse	US
3fd66200f964a5202af01ee3	34.063325	-118.441281	Nightclub	US
3fd66200f964a5202af11ee3	37.764259	-122.465474	Pizza Place	US
3fd66200f964a5202be41ee3	40.726104	-73.989213	Gay Bar	US
3fd66200f964a5202be51ee3	40.728394	-73.988039	Arts & Crafts Store	US
3fd66200f964a5202be71ee3	40.728690	-74.002061	Italian Restaurant	US
3fd66200f964a5202bea1ee3	40.736529	-73.997462	French Restaurant	US
3fd66200f964a5202bed1ee3	37.798114	-122.406410	Cocktail Bar	US
3fd66200f964a5202bf01ee3	34.090843	-118.374647	Gastropub	US
3fd66200f964a5202bf11ee3	37.764083	-122.467011	Pub	US
3fd66200f964a5202ce31ee3	40.727036	-73.989455	Bar	US
3fd66200f964a5202ce41ee3	40.728257	-73.988722	Pub	US
3fd66200f964a5202ce51ee3	40.726806	-73.982776	French Restaurant	US
3fd66200f964a5202ce61ee3	40.722127	-73.996848	Bakery	US
3fd66200f964a5202ce71ee3	40.728449	-74.004532	Indie Movie Theater	US
3fd66200f964a5202cea1ee3	40.764203	-73.988372	Afghan Restaurant	US
3fd66200f964a5202cee1ee3	37.795056	-122.423030	Steakhouse	US
3fd66200f964a5202cf11ee3	37.764231	-122.421876	Lounge	US
3fd66200f964a5202de51ee3	40.723401	-73.988475	French Restaurant	US
3fd66200f964a5202de71ee3	40.731214	-74.002351	Italian Restaurant	US
3fd66200f964a5202dea1ee3	40.740778	-73.981829	Afghan Restaurant	US
3fd66200f964a5202def1ee3	33.987210	-118.184288	Dive Bar	US
3fd66200f964a5202ee41ee3	40.728543	-73.984699	Dive Bar	US
3fd66200f964a5202ee61ee3	40.730178	-74.000322	Falafel Restaurant	US
3fd66200f964a5202ee71ee3	40.738658	-74.005542	Bar	US
3fd66200f964a5202ee81ee3	40.780558	-73.981719	Grocery Store	US
3fd66200f964a5202eec1ee3	42.351152	-71.063918	German Restaurant	US
3fd66200f964a5202ef11ee3	37.793747	-122.406099	Dim Sum Restaurant	US
3fd66200f964a5202fe41ee3	40.724315	-73.988056	Bar	US
3fd66200f964a5202fe81ee3	40.778364	-73.981633	Hot Dog Joint	US
3fd66200f964a5202feb1ee3	40.726074	-74.009278	Bar	US
3fd66200f964a5202fec1ee3	42.350351	-71.079696	American Restaurant	US
3fd66200f964a5202fed1ee3	37.793237	-122.392129	Sushi Restaurant	US
3fd66200f964a5202fee1ee3	39.946716	-75.162288	Tapas Restaurant	US
3fd66200f964a5202ff11ee3	37.791775	-122.393152	American Restaurant	US
3fd66200f964a52030e31ee3	40.731744	-74.001123	Greek Restaurant	US
3fd66200f964a52030e81ee3	40.777556	-73.979172	Bar	US
3fd66200f964a52030e91ee3	40.731332	-74.002522	Italian Restaurant	US
3fd66200f964a52030ea1ee3	40.763063	-73.976067	American Restaurant	US
3fd66200f964a52030ed1ee3	37.799556	-122.408441	Dive Bar	US
3fd66200f964a52030ee1ee3	40.672259	-73.977117	Mexican Restaurant	US
3fd66200f964a52031ee1ee3	39.914040	-75.148847	Sandwich Place	US
3fd66200f964a52031f01ee3	34.090783	-118.388854	Nightclub	US
3fd66200f964a52031f11ee3	37.792261	-122.409636	Asian Restaurant	US
3fd66200f964a52032e31ee3	40.751765	-73.972755	Japanese Restaurant	US
3fd66200f964a52032e91ee3	40.734290	-73.992556	Bowling Alley	US
3fd66200f964a52032eb1ee3	40.732024	-74.001359	Mexican Restaurant	US
3fd66200f964a52032ec1ee3	42.360379	-71.070811	Thai Restaurant	US
3fd66200f964a52032ee1ee3	41.893317	-87.630763	Steakhouse	US
3fd66200f964a52032f01ee3	34.085354	-118.383737	Gay Bar	US
3fd66200f964a52032f11ee3	37.765825	-122.466569	Dive Bar	US
3fd66200f964a52033e31ee3	40.762977	-73.976285	Deli / Bodega	US
3fd66200f964a52033e61ee3	40.724780	-73.994703	Dive Bar	US
3fd66200f964a52033e71ee3	40.735482	-74.006074	Italian Restaurant	US
3fd66200f964a52033ea1ee3	40.722185	-74.009593	Steakhouse	US
3fd66200f964a52033eb1ee3	40.715587	-73.998151	Ice Cream Shop	US
3fd66200f964a52033ec1ee3	42.360452	-71.059831	Pub	US
3fd66200f964a52033ee1ee3	39.948350	-75.166289	Pub	US
3fd66200f964a52033ef1ee3	34.150674	-118.255414	Steakhouse	US
3fd66200f964a52034e31ee3	40.763935	-73.976434	Mediterranean Restaurant	US
3fd66200f964a52034e61ee3	40.723914	-74.003017	Hotel Bar	US
3fd66200f964a52034e81ee3	40.771142	-73.983464	Mexican Restaurant	US
3fd66200f964a52034e91ee3	40.760781	-73.984337	Asian Restaurant	US
3fd66200f964a52034ea1ee3	40.760243	-73.975068	Burger Joint	US
3fd66200f964a52034eb1ee3	40.719455	-73.996361	Vietnamese Restaurant	US
3fd66200f964a52034ed1ee3	37.799674	-122.408220	Bar	US
3fd66200f964a52034ee1ee3	40.671336	-73.984395	Gay Bar	US
3fd66200f964a52034ef1ee3	34.162089	-118.264490	Dive Bar	US
3fd66200f964a52034f11ee3	37.764420	-122.466248	Ramen /  Noodle House	US
3fd66200f964a52035e31ee3	40.769734	-73.966640	French Restaurant	US
3fd66200f964a52035e41ee3	40.731698	-73.989227	Music Venue	US
3fd66200f964a52035e81ee3	40.775648	-73.980065	Bar	US
3fd66200f964a52035eb1ee3	40.736090	-73.991781	Wine Bar	US
3fd66200f964a52035ed1ee3	37.799623	-122.407529	Rock Club	US
3fd66200f964a52035f01ee3	34.088067	-118.378326	Karaoke Bar	US
3fd66200f964a52036e31ee3	40.728533	-73.987809	Burger Joint	US
3fd66200f964a52036e41ee3	40.729617	-73.989798	Bar	US
3fd66200f964a52036e61ee3	40.728301	-73.999390	Jazz Club	US
3fd66200f964a52036e71ee3	40.730465	-74.004260	Bar	US
3fd66200f964a52036ea1ee3	40.728425	-73.987276	Mediterranean Restaurant	US
3fd66200f964a52036eb1ee3	40.747890	-74.004466	Bar	US
3fd66200f964a52036ec1ee3	42.357879	-71.069796	Middle Eastern Restaurant	US
3fd66200f964a52036ed1ee3	37.794061	-122.398816	Pub	US
3fd66200f964a52036ee1ee3	39.950214	-75.146115	American Restaurant	US
3fd66200f964a52036f01ee3	34.084768	-118.384264	Nightclub	US
3fd66200f964a52037e31ee3	40.714464	-73.999116	Chinese Restaurant	US
3fd66200f964a52037e41ee3	40.731719	-73.985410	Nightclub	US
3fd66200f964a52037e71ee3	40.734068	-74.006369	Mexican Restaurant	US
3fd66200f964a52037eb1ee3	40.755630	-73.982340	Hotel	US
3fd66200f964a52037f01ee3	34.090808	-118.388043	Bar	US
3fd66200f964a52038e31ee3	40.725830	-74.008384	Pub	US
3fd66200f964a52038e41ee3	40.733548	-73.991029	Hobby Shop	US
3fd66200f964a52038e91ee3	40.722330	-73.987340	Nightclub	US
3fd66200f964a52038eb1ee3	40.724481	-73.993388	Dive Bar	US
3fd66200f964a52038ec1ee3	42.347793	-71.082230	Seafood Restaurant	US
3fd66200f964a52038ed1ee3	37.803841	-122.415123	Bar	US
3fd66200f964a52038f01ee3	34.090909	-118.382567	Bar	US
3fd66200f964a52038f11ee3	40.673497	-73.982862	Bar	US
3fd66200f964a52039e31ee3	40.722555	-73.987872	Turkish Restaurant	US
3fd66200f964a52039e51ee3	40.729424	-73.983563	Hookah Bar	US
3fd66200f964a52039eb1ee3	40.735808	-74.005989	Pub	US
3fd66200f964a52039ed1ee3	37.803325	-122.414710	Dive Bar	US
3fd66200f964a52039f01ee3	34.095552	-118.372372	BBQ Joint	US
3fd66200f964a52039f11ee3	40.703037	-73.987804	Record Shop	US
3fd66200f964a5203ae31ee3	40.727869	-73.985672	Mexican Restaurant	US
3fd66200f964a5203ae81ee3	40.780569	-73.976475	American Restaurant	US
3fd66200f964a5203af11ee3	40.689542	-73.991534	Bar	US
3fd66200f964a5203be51ee3	40.727853	-73.979126	French Restaurant	US
3fd66200f964a5203be61ee3	40.720408	-73.996878	Caf	US
3fd66200f964a5203be71ee3	40.735893	-74.005204	Cupcake Shop	US
3fd66200f964a5203be81ee3	40.785380	-73.973020	Bar	US
3fd66200f964a5203bee1ee3	37.797685	-122.409105	Bar	US
3fd66200f964a5203bf01ee3	34.096667	-118.369909	Lounge	US
3fd66200f964a5203bf11ee3	40.694654	-73.993761	Diner	US
3fd66200f964a5203ce31ee3	40.887266	-73.904984	Bar	US
3fd66200f964a5203ce41ee3	40.732874	-73.991121	Sporting Goods Shop	US
3fd66200f964a5203ce51ee3	40.724950	-73.981333	Pizza Place	US
3fd66200f964a5203ced1ee3	37.797706	-122.400847	Pub	US
3fd66200f964a5203cf01ee3	34.082605	-118.386252	Gay Bar	US
3fd66200f964a5203de31ee3	40.760683	-73.989980	Italian Restaurant	US
3fd66200f964a5203de41ee3	40.729397	-73.987718	Sake Bar	US
3fd66200f964a5203de61ee3	40.722963	-73.994806	Shoe Store	US
3fd66200f964a5203de71ee3	40.732431	-74.001749	Pub	US
3fd66200f964a5203de81ee3	40.786242	-73.976084	Pizza Place	US
3fd66200f964a5203dea1ee3	40.764389	-73.969102	American Restaurant	US
3fd66200f964a5203dec1ee3	42.349664	-71.079183	Steakhouse	US
3fd66200f964a5203dee1ee3	37.764612	-122.432997	Coffee Shop	US
3fd66200f964a5203df11ee3	37.767119	-122.429838	Dive Bar	US
3fd66200f964a5203ee31ee3	40.763523	-73.975378	French Restaurant	US
3fd66200f964a5203ee41ee3	40.727070	-73.991906	Lounge	US
3fd66200f964a5203ee71ee3	40.731094	-74.002845	Cheese Shop	US
3fd66200f964a5203ee91ee3	40.723295	-73.988515	Bar	US
3fd66200f964a5203eea1ee3	40.703471	-74.011298	American Restaurant	US
